,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
Coaches,20,毛里斯,乔格尔,47,AC,60,70,75,54,58,49,53,59,77,83,48,69,71,65,62,69,78,67,88,,,,,
Coaches,21,马里奥,盖茨,42,AC,60,72,65,53,57,64,56,60,59,63,73,72,69,74,69,62,67,39,68,,,,,
Coaches,22,迈克,波波维奇,67,AC,55,70,60,48,54,41,42,56,74,77,69,78,70,52,60,71,80,8,53,,,,,
Coaches,23,诺尔,汉蒙,47,AC,65,50,60,57,52,61,71,64,63,59,62,67,66,53,59,74,80,50,80,,,,,
Coaches,24,约翰,凯西,61,AC,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,,,,,
Coaches,25,科里斯,尼尔斯,44,AC,60,73,70,65,59,67,59,59,80,59,73,68,59,59,69,63,73,83,80,,,,,
Coaches,26,贝基,斯奈德,62,AC,65,65,60,59,56,64,58,69,53,56,58,64,58,49,52,69,68,41,60,,,,,
Coaches,27,纳吉尔,布莱恩特,70,AC,55,64,70,51,44,51,46,89,67,60,53,51,80,74,80,56,72,70,60,,,,,
Coaches,28,布瑞恩,布鲁克斯,38,AC,65,38,65,42,41,46,43,48,53,50,49,50,52,75,72,66,67,37,95,,,,,
Coaches,29,霍华德,罗伊,44,AC,70,68,75,70,84,53,57,59,70,74,51,62,54,50,54,65,65,58,80,,,,,
Coaches,-1,厄尔,斯奇尔斯,47,NA,57,57,80,78,71,65,66,56,81,77,69,70,54,43,29,89,80,25,73,,,,,
Coaches,-2,马丁,柯林斯,50,NA,66,62,75,69,67,75,82,70,71,66,82,76,46,41,60,87,78,81,75,,,,,
Coaches,-3,斯科特,斯科特,45,NA,62,33,70,61,65,67,71,65,71,68,65,68,50,47,27,68,75,4,70,,,,,
Coaches,-4,库鲁,科尔,55,NA,62,60,75,58,68,73,68,63,57,61,77,72,69,74,69,67,84,44,70,,,,,
Coaches,-5,JB,奥尼尔,53,NA,72,64,80,72,68,77,70,61,75,54,80,80,50,39,40,80,85,15,60,,,,,
Coaches,-6,菲儿,范甘迪,69,NA,80,81,95,93,95,83,97,88,61,70,65,82,57,53,54,92,88,27,60,,,,,
Coaches,-7,杰里,莱利,69,NA,80,70,75,82,85,85,86,96,65,62,63,65,62,63,64,84,85,86,60,,,,,
Coaches,-8,丹,奥拉朱旺,67,NA,70,71,75,70,70,75,70,75,65,67,68,69,73,57,57,86,83,10,60,,,,,
Coaches,-9,布朗,罗格斯,52,NA,75,82,75,73,69,64,68,73,67,68,61,70,68,64,64,71,75,81,70,,,,,
Coaches,-10,乔治,查瓦利亚,69,NA,70,56,85,82,81,64,61,69,51,70,63,56,68,50,42,79,85,44,60,,,,,
Coaches,-1,格雷莫,肯尼森,41,NA,70,72,90,59,62,63,62,65,67,70,69,60,64,50,51,71,78,32,85,,,,,
Coaches,-1,沙克,克里蒙斯,42,NA,80,68,95,58,52,66,69,57,71,52,74,75,53,51,52,86,88,50,80,,,,,
Coaches,-1,杰夫,彼得斯,54,NA,70,70,70,65,65,68,73,58,61,61,60,64,62,63,62,67,67,37,65,,,,,
Coaches,-1,帕特,卡萨不莱,67,NA,90,95,90,88,92,96,87,92,64,56,64,58,65,62,45,86,84,64,55,,,,,
Coaches,-1,哈基姆,布兰姆,50,NA,75,62,80,68,62,93,67,54,85,59,74,80,62,49,45,79,84,67,77,,,,,
Coaches,-1,莱斯,库尔特,67,NA,28,55,71,64,81,16,60,71,61,42,28,50,84,69,13,90,64,12,52,,,,,
Coaches,-1,萨尔,库特斯,62,NA,41,63,86,84,23,29,62,61,62,43,70,10,66,59,26,15,60,17,40,,,,,
Coaches,-1,迈克尔,布拉迪,55,NA,43,47,43,50,61,18,77,44,14,19,73,75,90,64,78,36,70,56,68,,,,,
Coaches,-1,萨米尔,罗森菲尔德,66,NA,29,64,43,62,28,48,44,68,77,34,78,40,29,51,18,66,83,37,76,,,,,
Coaches,-1,卢锡安,罗坎特思,62,NA,41,50,40,59,75,32,18,43,43,50,53,12,67,30,17,90,40,76,12,,,,,
Coaches,-1,达伦,纳瓦瑞德,55,NA,21,47,60,55,20,73,64,20,46,67,42,85,10,38,22,60,39,79,61,,,,,
Coaches,-1,基南,弗莱希曼,63,NA,60,41,34,63,61,21,34,47,12,77,21,56,56,56,33,78,34,36,43,,,,,
Coaches,-1,贾莱德,库特斯,59,NA,61,55,64,78,16,72,35,61,26,90,84,34,54,25,24,89,10,19,76,,,,,
Coaches,-1,席恩,布拉迪,48,NA,61,50,42,53,32,83,62,88,36,68,67,89,32,30,30,17,38,92,67,,,,,
Coaches,-1,卢锡安,罗森菲尔德,33,NA,70,38,72,44,55,45,51,52,51,30,34,32,51,70,32,53,25,2,17,,,,,
Coaches,-1,菲利克斯,罗坎特思,30,NA,49,65,40,47,34,89,31,80,40,71,34,72,55,67,86,42,48,14,89,,,,,
Coaches,-1,泰,纳瓦瑞德,33,NA,34,42,80,76,39,17,24,65,18,16,35,34,27,34,53,70,32,75,88,,,,,
Coaches,-1,尼尔,弗莱希曼,61,NA,88,46,18,22,81,44,10,65,11,32,25,76,34,50,90,29,27,18,45,,,,,
Coaches,-1,德兰德,麦克林,43,NA,89,37,45,48,18,60,17,25,57,12,50,63,39,30,42,37,66,45,84,,,,,
Coaches,-1,乔纳森,埃德米斯顿,45,NA,23,55,24,80,86,83,13,32,67,30,18,42,58,58,81,12,85,51,39,,,,,
Coaches,-1,摩西,约克,39,NA,23,56,25,69,89,66,38,58,13,72,24,50,50,19,19,13,42,57,83,,,,,
Coaches,-1,欧文,阿尔瓦雷斯,30,NA,74,54,61,39,22,26,64,86,74,83,46,70,72,17,53,41,74,14,87,,,,,
Coaches,-1,安德鲁,马凯特,61,NA,65,52,15,25,29,74,80,75,45,12,39,24,14,34,33,70,56,20,30,,,,,
Coaches,-1,艾德温,克勒蒙斯,53,NA,44,60,17,72,83,47,75,77,27,21,90,37,83,54,44,43,46,100,86,,,,,
Coaches,-1,托比厄斯,怀昂,44,NA,49,64,40,57,70,56,70,75,52,19,24,42,28,89,29,47,43,98,82,,,,,
Coaches,-1,琼斯,克恩,53,NA,63,53,52,50,83,66,57,50,38,18,13,41,41,20,56,60,54,5,82,,,,,
Coaches,-1,安德鲁,特里恩,43,NA,72,40,66,74,25,30,25,81,58,15,15,16,42,79,51,19,74,24,63,,,,,
Coaches,-1,奥托,阿尔伯特,40,NA,88,74,19,43,81,78,25,78,54,46,75,52,90,41,17,75,38,96,34,,,,,
Coaches,-1,爱德森,索斯沃斯,67,NA,90,58,17,80,15,73,51,29,33,60,44,50,59,55,60,78,51,78,79,,,,,
Coaches,-1,罗宾逊,德里克,55,NA,14,44,73,39,55,81,53,22,59,14,79,73,44,71,68,23,58,26,16,,,,,
Coaches,-1,马修,希斯特洛克,41,NA,21,57,54,76,55,29,87,20,81,73,61,14,11,74,28,61,86,41,24,,,,,
Coaches,-1,克里斯,迈克尔,41,NA,16,46,66,24,44,24,48,49,10,38,40,25,81,83,75,51,67,2,84,,,,,
Coaches,-1,林恩,特伯维尔,66,NA,64,54,75,22,25,90,39,15,88,73,76,55,83,52,48,74,47,22,51,,,,,
Coaches,-1,乔丹,兰吉,37,NA,47,46,45,56,83,24,61,15,44,87,36,73,82,81,69,13,49,88,59,,,,,
Coaches,-1,迈克尔,吉利奥,35,NA,81,64,38,77,86,65,63,42,54,88,33,40,76,88,87,69,44,36,58,,,,,
Coaches,-1,罗比,夏洛克,56,NA,13,50,65,22,90,81,25,48,82,78,21,21,79,79,51,61,76,68,29,,,,,
Coaches,-1,查西,诺瓦科夫斯基,55,NA,69,60,72,36,70,58,24,77,62,47,79,49,34,68,61,13,34,49,33,,,,,
Coaches,-1,伊斯瑞尔,德蕾莎,66,NA,73,61,36,22,50,42,55,90,50,68,21,55,42,34,77,89,69,100,26,,,,,
Coaches,-1,厄伯,盖斯,31,NA,54,48,88,25,36,67,64,32,32,61,68,23,81,18,77,84,12,45,68,,,,,
Coaches,-1,埃斯特班,伦切尔,42,NA,60,58,26,86,55,63,45,48,80,84,11,51,12,59,35,42,35,56,34,,,,,
Coaches,-1,梅哈米,施莱尔,53,NA,16,45,27,41,21,47,48,46,28,62,32,87,35,48,88,40,25,99,30,,,,,
Coaches,-1,比利,布罗考,51,NA,75,59,10,19,13,87,20,64,38,11,65,63,54,48,49,82,27,67,79,,,,,
Coaches,-1,道尼,丹尼斯,64,NA,81,41,18,46,13,10,59,15,27,88,68,52,39,34,90,23,52,58,29,,,,,
Coaches,-1,基尼,杰威尔,62,NA,24,49,70,45,37,60,32,19,38,78,44,16,35,40,21,71,75,5,52,,,,,
Coaches,-1,艾弗雷特,格雷索,48,NA,15,57,89,90,17,81,42,54,15,80,16,59,26,40,35,45,19,31,67,,,,,
Coaches,-1,卡莱布,伊斯特伍德,37,NA,29,47,78,46,43,16,13,82,63,26,28,65,65,40,21,33,49,91,34,,,,,
Coaches,-1,保罗,穆图姆博,38,NA,55,59,75,51,49,73,72,53,63,59,71,73,63,72,68,58,74,97,72,,,,,
